880,INTERSECTION of Atherton St & Lamartine St  Jamaica Plain  MA,42.319424,-71.1031501,2130
881,INTERSECTION of Atherton St & Washington St  Roxbury  MA,42.3156596,-71.0984393,2119
882,INTERSECTION of Atlantic Ave & Commercial St  Boston  MA,42.3637518,-71.051077,2109
883,INTERSECTION of Atlantic Ave & Commercial Wharf E  Boston  MA,42.3622873,-71.0510584,2110
884,INTERSECTION of Atlantic Ave & Commercial Whf E  Boston  MA,42.3622873,-71.0510584,2110
885,INTERSECTION of Atlantic Ave & Congress St  Boston  MA,42.3536687,-71.0536315,2210
886,INTERSECTION of Atlantic Ave & Cross St  Boston  MA,42.3608992,-71.0527401,2110
887,INTERSECTION of Atlantic Ave & Essex St  Boston  MA,42.3518722,-71.0558729,2110
888,INTERSECTION of Atlantic Ave & Federal Pl  Boston  MA,42.352733,-71.053642,2210
889,INTERSECTION of Atlantic Ave & Interstate 93 N  Boston  MA,42.3464791,-71.0615461,2118
890,INTERSECTION of Atlantic Ave & Kneeland St  Boston  MA,42.3495539,-71.0571255,2111
891,INTERSECTION of Atlantic Ave & Milk St  Boston  MA,42.3587689,-71.0515612,2110
892,INTERSECTION of Atlantic Ave & Richmond St  Boston  MA,42.3616757,-71.0519473,2110
893,INTERSECTION of Atlantic Ave & State St  Boston  MA,42.3596195,-71.0517974,2110
894,INTERSECTION of Atlantic Ave & Summer St  Boston  MA,42.352586,-71.0554405,2110
895,INTERSECTION of Atlantis St & Lasell St  West Roxbury  MA,42.2880572,-71.1680055,2132
896,INTERSECTION of Auckland St & Dewar St  Dorchester  MA,42.3098215,-71.0569191,2125
897,INTERSECTION of Auckland St & Elton St  Dorchester  MA,42.3137255,-71.0557602,2125
898,INTERSECTION of Auriga St & Westglow St  Dorchester  MA,42.289106,-71.0546643,2122
899,INTERSECTION of Austin St & Chestnut St  Hyde Park  MA,42.2593827,-71.125991,2136
900,INTERSECTION of Austin St & Gordon Ave  Hyde Park  MA,42.2571947,-71.1268814,2136
901,INTERSECTION of Austin St & Greenbrook Rd  Hyde Park  MA,42.2582569,-71.126159,2136
902,INTERSECTION of Austin St & Interstate 93 S  Charlestown  MA,42.2582569,-71.126159,2136
903,INTERSECTION of Austin St & Lawrence St  Charlestown  MA,42.3749751,-71.0654478,2129
904,INTERSECTION of Austin St & Marston St  Hyde Park  MA,42.2649766,-71.1251999,2136
905,INTERSECTION of Austin St & Myopia Rd  Hyde Park  MA,42.2618178,-71.1257781,2136
906,INTERSECTION of Austin St & New Rutherford Ave  Charlestown  MA,42.2618178,-71.1257781,2136
907,INTERSECTION of Austin St & Parrott St  Hyde Park  MA,42.2591142,-71.1260237,2136
908,INTERSECTION of Austin St & Prison Point Brg  Charlestown  MA,42.2591142,-71.1260237,2136
909,INTERSECTION of Austin St & Seminary St  Charlestown  MA,42.3751843,-71.0649218,2129
910,INTERSECTION of Austin St & Sherrin St  Hyde Park  MA,42.2674747,-71.1236845,2136
911,INTERSECTION of Austin St & Summer Street Pl  Hyde Park  MA,42.2583491,-71.1261344,2136
912,INTERSECTION of Austin St & West St  Hyde Park  MA,42.2632701,-71.1256192,2136
913,INTERSECTION of Austin St & Windham Rd  Hyde Park  MA,42.2676643,-71.1241353,2136
914,INTERSECTION of Autumn St & Longwood Ave  Boston  MA,42.3400492,-71.109246,2215
915,INTERSECTION of Avalon Rd & Weld St  West Roxbury  MA,42.2918266,-71.1586719,2132
916,INTERSECTION of Avenue De Lafayette & Chauncy St  Boston  MA,42.3531507,-71.0606896,2111
917,INTERSECTION of Avenue De Lafayette & Kingston St  Boston  MA,42.3527201,-71.0594079,2111
918,INTERSECTION of Avenue Louis Pasteur & Fenway  Boston  MA,42.3403135,-71.1007612,2115
919,INTERSECTION of Avenue Louis Pasteur & Longwood Ave  Boston  MA,42.3371105,-71.1034078,2115
920,INTERSECTION of Avery St & Tremont St  Boston  MA,42.3533817,-71.0642421,2111
921,INTERSECTION of Avila Rd & Arnold Pl  Hyde Park  MA,42.3533817,-71.0642421,2111
922,INTERSECTION of Avon St & Parkside Dr  Jamaica Plain  MA,42.3107826,-71.1326758,2130
923,INTERSECTION of Avon St & Pond St  Jamaica Plain  MA,42.3095728,-71.1326517,2130
924,INTERSECTION of Ayr Rd & Beacon St  Brighton  MA,42.3362452,-71.1485521,2135
925,INTERSECTION of B St & Hyde Park Ave  Hyde Park  MA,42.2502944,-71.1261096,2136
926,INTERSECTION of B St & W Broadway  South Boston  MA,42.3408034,-71.0539298,2127
927,INTERSECTION of B St & W Fourth St  South Boston  MA,42.3401043,-71.0547596,2127
928,INTERSECTION of B St & W Third St  South Boston  MA,42.3415883,-71.0529994,2127
929,INTERSECTION of Babcock St & Commonwealth Ave  Boston  MA,42.351863,-71.1212724,2215
930,INTERSECTION of Babson St & Blue Hill Ave  Mattapan  MA,42.2701206,-71.0937501,2126
931,INTERSECTION of Babson St & Mildred Ave  Mattapan  MA,42.2755043,-71.0923719,2126
932,INTERSECTION of Back St & Berkeley St  Boston  MA,42.3553309,-71.0750578,2116
933,INTERSECTION of Back St & Charlesgate E  Boston  MA,42.3509214,-71.0914884,2215
934,INTERSECTION of Back St & Charlesgate West  Boston  MA,42.3509214,-71.0914884,2215
935,INTERSECTION of Back St & Clarendon St  Boston  MA,42.3547486,-71.0771982,2116
936,INTERSECTION of Back St & Exeter St  Boston  MA,42.3535729,-71.0815437,2116
937,INTERSECTION of Back St & Harvard Brg  Boston  MA,42.3519289,-71.0889951,2115
938,INTERSECTION of Back St & Hereford St  Boston  MA,42.3520272,-71.0872436,2115
939,INTERSECTION of Bailey St & Dorchester Ave  Dorchester  MA,42.2847655,-71.0645797,2124
940,INTERSECTION of Bailey St & Washington St  Dorchester  MA,42.2830233,-71.0713852,2124
941,INTERSECTION of Baird St & Blue Hill Ave  Dorchester  MA,42.285559,-71.0910946,2124
942,INTERSECTION of Baker Ave & Bodwell St  Dorchester  MA,42.3128264,-71.0701498,2125
943,INTERSECTION of Baker Ave & Quincy St  Dorchester  MA,42.3117491,-71.0712971,2125
944,INTERSECTION of Baker Pl & Baker St  West Roxbury  MA,42.2813841,-71.1685853,2132
945,INTERSECTION of Baker St & Belle Ave  West Roxbury  MA,42.2734184,-71.1653867,2132
946,INTERSECTION of Baker St & Chesbrough Rd  West Roxbury  MA,42.2839137,-71.1695758,2132
947,INTERSECTION of Baker St & Cutter Rd  West Roxbury  MA,42.2806464,-71.168059,2132
948,INTERSECTION of Baker St & Cypress St  West Roxbury  MA,42.2746474,-71.1667689,2132
949,INTERSECTION of Baker St & Gardner St  West Roxbury  MA,42.2771383,-71.1669566,2132
950,INTERSECTION of Baker St & Johnson St  West Roxbury  MA,42.2731175,-71.1650381,2132
951,INTERSECTION of Baker St & Joyce Kilmer Rd  West Roxbury  MA,42.2722812,-71.164038,2132
952,INTERSECTION of Baker St & Lasell St  West Roxbury  MA,42.2860526,-71.170708,2132
953,INTERSECTION of Baker St & Laurie Ave  West Roxbury  MA,42.2741934,-71.1662661,2132
954,INTERSECTION of Baker St & Spring St  West Roxbury  MA,42.2757322,-71.1669487,2132
955,INTERSECTION of Bakers Aly & Quincy Ct  Boston  MA,42.3117491,-71.0712971,2125
956,INTERSECTION of Baldwin Pl & Washington St  Brighton  MA,42.3491395,-71.1540373,2135
957,INTERSECTION of Baldwin St & New Rutherford Ave  Charlestown  MA,42.3491395,-71.1540373,2135
958,INTERSECTION of Baldwin St & Rutherford Ave  Charlestown  MA,42.3491395,-71.1540373,2135
959,INTERSECTION of Ball St & Shawmut Ave  Mission Hill  MA,42.3343214,-71.082031,2119
960,INTERSECTION of Ball St & Washington St  Roxbury  MA,42.3334509,-71.0805836,2118
961,INTERSECTION of Ballard St & Custer St  Jamaica Plain  MA,42.3071869,-71.1175509,2130
962,INTERSECTION of Ballou Ave & Jones Ave  Dorchester  MA,42.2868533,-71.081053,2124
963,INTERSECTION of Ballou Ave & Woodrow Ave  Dorchester  MA,42.2878926,-71.0807777,2124
964,INTERSECTION of Balsam St & Irma St  Dorchester  MA,42.2867021,-71.087648,2124
965,INTERSECTION of Balsam St & Lucerne St  Dorchester  MA,42.2868614,-71.0885104,2124
966,INTERSECTION of Bantry Way & N St  South Boston  MA,42.3319519,-71.0311604,2127
967,INTERSECTION of Barbara St & Centre St  Jamaica Plain  MA,42.3209967,-71.1105053,2130
968,INTERSECTION of Bardwell St & South St  Jamaica Plain  MA,42.308466,-71.1155528,2130
969,INTERSECTION of Barlow St & Wachusett St  Jamaica Plain  MA,42.2966765,-71.1128842,2130
970,INTERSECTION of Barnes Ave & Bayswater St  East Boston  MA,42.3860279,-71.0056705,2128
971,INTERSECTION of Barnes Ave & Constitution Bch  East Boston  MA,42.3843948,-71.0097835,2128
972,INTERSECTION of Barrows St & Armington St  Allston  MA,42.3523924,-71.1380068,2134
973,INTERSECTION of Barrows St & Cambridge St  Allston  MA,42.3532238,-71.1383267,2134
974,INTERSECTION of Barstow St & Saunders St  Allston  MA,42.3532265,-71.1420812,2134
975,INTERSECTION of Bartlett Pl & Salem St  Boston  MA,42.3641121,-71.0555624,2113
976,INTERSECTION of Bartlett St & Cross St  Charlestown  MA,42.3774598,-71.0621776,2129
977,INTERSECTION of Bartlett St & Sullivan St  Charlestown  MA,42.3788802,-71.0652378,2129
978,INTERSECTION of Bartlett St & Washington St  Roxbury  MA,42.3277614,-71.0870052,2119
979,INTERSECTION of Basile St & South St  Roslindale  MA,42.3277614,-71.0870052,2119
980,INTERSECTION of Batchelder St & E Cottage St  Dorchester  MA,42.3214546,-71.0692117,2125
981,INTERSECTION of Bateman St & Beech St  Roslindale  MA,42.2729959,-71.1287497,2131
982,INTERSECTION of Batten Way & Western Ave  Boston  MA,42.3637064,-71.1233113,2134
983,INTERSECTION of Battery St & Commercial St  Boston  MA,42.3663835,-71.0514259,2109
984,INTERSECTION of Battery St & Hanover St  Boston  MA,42.3662604,-71.0527655,2113
985,INTERSECTION of Batterymarch St & Custom House St  Boston  MA,42.3662604,-71.0527655,2113
986,INTERSECTION of Batterymarch St & High St  Boston  MA,42.3563943,-71.0528211,2110
987,INTERSECTION of Batterymarch St & Jenton Way  Boston  MA,42.3572477,-71.0535462,2110
988,INTERSECTION of Batterymarch St & Milk St  Boston  MA,42.3576685,-71.0544395,2109
989,INTERSECTION of Batterymarch St & Wendell St  Boston  MA,42.3567221,-71.0530854,2110
990,INTERSECTION of Baxter St & D St  South Boston  MA,42.3358782,-71.0543029,2127
991,INTERSECTION of Bay State Rd & Beacon St  Boston  MA,42.3498559,-71.0930925,2215
992,INTERSECTION of Bay State Rd & Deerfield St  Boston  MA,42.3501102,-71.0976607,2215
993,INTERSECTION of Bayard St & N Harvard St  Allston  MA,42.3611384,-71.1298407,2134
994,INTERSECTION of Bayard St & Weitz St  Allston  MA,42.3607606,-71.1305239,2134
995,INTERSECTION of Bayside St & Savin Hill Ave  Dorchester  MA,42.309059,-71.0502404,2125
996,INTERSECTION of Beach St & Edinboro St  Boston  MA,42.3516601,-71.0618448,2111
997,INTERSECTION of Beach St & Harrison Ave  Boston  MA,42.3514744,-71.0611686,2111
998,INTERSECTION of Beach St & Harrison Park  Dorchester  MA,42.3023862,-71.0548965,2122
999,INTERSECTION of Beach St & Hudson St  Boston  MA,42.3512059,-71.059884,2111
1000,INTERSECTION of Beach St & Interstate 93 S  Boston  MA,42.3353851,-71.0648133,2118
1001,INTERSECTION of Beach St & John F. Fitzgerald Surface Rd  Boston  MA,42.351104,-71.0593611,2111
1002,INTERSECTION of Beach St & Knapp St  Boston  MA,42.3514634,-71.0621733,2111
1003,INTERSECTION of Beach St & Park St  Dorchester  MA,42.3007872,-71.0548152,2122
1004,INTERSECTION of Beach St & South St  Boston  MA,42.3506561,-71.0574339,2111
1005,INTERSECTION of Beach St & Utica St  Boston  MA,42.3508107,-71.0580817,2111
1006,INTERSECTION of Beach St & Washington St  Boston  MA,42.3515857,-71.0627978,2116
1007,INTERSECTION of Beacham St & Gardner St  Charlestown  MA,42.3515857,-71.0627978,2116
1008,INTERSECTION of Beacham St & West St  Charlestown  MA,42.3857283,-71.0745304,2129
1009,INTERSECTION of Beacon St & Berkeley St  Boston  MA,42.3548068,-71.0747999,2116
1010,INTERSECTION of Beacon St & Blandford Street Steps  Boston  MA,42.3267786,-71.2357453,2468
1011,INTERSECTION of Beacon St & Bowdoin St  Boston  MA,42.3579374,-71.0626747,2108
1012,INTERSECTION of Beacon St & Charles St  Boston  MA,42.3560739,-71.0698262,2116
1013,INTERSECTION of Beacon St & Charlesgate  Boston  MA,42.3560739,-71.0698262,2116
1014,INTERSECTION of Beacon St & Charlesgate East  Boston  MA,42.3502545,-71.0916355,2215
1015,INTERSECTION of Beacon St & Charlesgate West  Boston  MA,42.3499251,-71.09287,2215
1016,INTERSECTION of Beacon St & Chestnut Hill Ave  Brighton  MA,42.3358978,-71.1507725,2135
1017,INTERSECTION of Beacon St & Clarendon St  Boston  MA,42.3542301,-71.0769525,2116
1018,INTERSECTION of Beacon St & David G Mugar Way  Boston  MA,42.3553811,-71.0727863,2116
1019,INTERSECTION of Beacon St & Exeter St  Boston  MA,42.3530555,-71.081286,2116
1020,INTERSECTION of Beacon St & Fairfield St  Boston  MA,42.3524518,-71.0835359,2116
1021,INTERSECTION of Beacon St & Fairmount Ave  Hyde Park  MA,42.2524332,-71.1181601,2136
1022,INTERSECTION of Beacon St & Hereford St  Boston  MA,42.3515157,-71.086996,2115
1023,INTERSECTION of Beacon St & Joy St  Boston  MA,42.3571397,-71.0650747,2108
1024,INTERSECTION of Beacon St & Maitland St  Boston  MA,42.3475711,-71.1018712,2215
1025,INTERSECTION of Beacon St & Malia Ter  Brighton  MA,42.3475711,-71.1018712,2215
1026,INTERSECTION of Beacon St & Massachusetts Ave  Boston  MA,42.3508399,-71.0894784,2115
1027,INTERSECTION of Beacon St & Metropolitan Ave  Hyde Park  MA,42.255748,-71.1124002,2136
1028,INTERSECTION of Beacon St & Mountfort St  Boston  MA,42.3475711,-71.1018712,2215
1029,INTERSECTION of Beacon St & Munson St  Boston  MA,42.3473742,-71.1025817,2215
1030,INTERSECTION of Beacon St & New Bedford St  Hyde Park  MA,42.2564315,-71.1112406,2136
1031,INTERSECTION of Beacon St & Park Dr  Boston  MA,42.3801873,-71.1087209,2143
1032,INTERSECTION of Beacon St & Park St  Boston  MA,42.3577102,-71.063208,2108
1033,INTERSECTION of Beacon St & Pleasant St  Hyde Park  MA,42.2541359,-71.1152057,2136
1034,INTERSECTION of Beacon St & Prendergast Ave  Brighton  MA,42.2541359,-71.1152057,2136
1035,INTERSECTION of Beacon St & Raleigh St  Boston  MA,42.3493462,-71.0949902,2215
1036,INTERSECTION of Beacon St & River St  Boston  MA,42.3560739,-71.0698262,2116
1037,INTERSECTION of Beacon St & School St  Boston  MA,42.3580089,-71.0604444,2108
1038,INTERSECTION of Beacon St & Somerset St  Boston  MA,42.3582931,-71.0614941,2108
1039,INTERSECTION of Beacon St & Spruce St  Boston  MA,42.3565734,-71.0676159,2108
1040,INTERSECTION of Beacon St & Sutherland Rd  Brighton  MA,42.3360869,-71.1503541,2135
1041,INTERSECTION of Beacon St & Vose Ave  Hyde Park  MA,42.25558,-71.1126987,2136
1042,INTERSECTION of Beacon St & Walnut St  Boston  MA,42.3569779,-71.0657902,2108
1043,INTERSECTION of Beaufort Rd & Centre St  Jamaica Plain  MA,42.3164714,-71.1137493,2130
1044,INTERSECTION of Beaumont St & Carruth St  Dorchester  MA,42.2844406,-71.0611634,2124
1045,INTERSECTION of Beaumont St & Fairfax St  Dorchester  MA,42.2848066,-71.0597416,2124
1046,INTERSECTION of Beaver Pl & David G Mugar Way  Boston  MA,42.3560417,-71.0730741,2116
1047,INTERSECTION of Beckler Ave & K St  South Boston  MA,42.3335023,-71.0373496,2127
1048,INTERSECTION of Bedford St & Chauncy St  Boston  MA,42.3536001,-71.0602852,2111
1049,INTERSECTION of Bedford St & Kingston St  Boston  MA,42.3533233,-71.0593831,2111
1050,INTERSECTION of Bedford St & Lincoln St  Boston  MA,42.3533495,-71.0578958,2111
1051,INTERSECTION of Bedford St & Summer St  Boston  MA,42.3533495,-71.0578958,2111
1052,INTERSECTION of Beech Glen St & Highland St  Roxbury  MA,42.324105,-71.0932787,2119
1053,INTERSECTION of Beech St & June St  Roslindale  MA,42.2767911,-71.1346378,2131
1054,INTERSECTION of Beech St & Kenneth St  West Roxbury  MA,42.2855745,-71.1484573,2132
1055,INTERSECTION of Beech St & Winton St  Roslindale  MA,42.2756821,-71.1328358,2131
1056,INTERSECTION of Beechcroft St & Faneuil St  Brighton  MA,42.3526174,-71.1611167,2135
1057,INTERSECTION of Beecher St & Boylston St  Jamaica Plain  MA,42.317735,-71.107647,2130
1058,INTERSECTION of Beethoven St & Washington St  Roxbury  MA,42.3151213,-71.0989736,2119
1059,INTERSECTION of Belden St & Dudley St  Dorchester  MA,42.3175757,-71.0662734,2125
1060,INTERSECTION of Belgrade Ave & Corinth St  Roslindale  MA,42.2867396,-71.1310721,2131
1061,INTERSECTION of Belgrade Ave & South St  Roslindale  MA,42.2872254,-71.129587,2131
1062,INTERSECTION of Bell Ct & D St  South Boston  MA,42.3353597,-71.0549265,2127
1063,INTERSECTION of Bellaire Rd & Burnside Ave  Roslindale  MA,42.2920365,-71.1453771,2132
1064,INTERSECTION of Bellevue St & Bird Pl  West Roxbury  MA,42.2837099,-71.1569541,2132
1065,INTERSECTION of Bellevue St & Columbia Rd  Dorchester  MA,42.3126717,-71.0685636,2125
1066,INTERSECTION of Bellevue St & Danville St  West Roxbury  MA,42.2800731,-71.1524806,2132
1067,INTERSECTION of Bellevue St & Martin St  West Roxbury  MA,42.2772672,-71.1480054,2132
1068,INTERSECTION of Bellevue St & Maxfield St  West Roxbury  MA,42.2809293,-71.153908,2132
1069,INTERSECTION of Bellevue St & Rutledge St  West Roxbury  MA,42.2821304,-71.1549838,2132
1070,INTERSECTION of Bellevue St & Woodard Rd  West Roxbury  MA,42.2780917,-71.1493296,2132
1071,INTERSECTION of Bellvista Rd & Corey Rd  Brighton  MA,42.345553,-71.1364641,2135
1072,INTERSECTION of Belmont St & Medford St  Charlestown  MA,42.3821065,-71.0647366,2129
1073,INTERSECTION of Belmore Ter & Boylston St  Jamaica Plain  MA,42.318837,-71.1104801,2130
1074,INTERSECTION of Belnap Rd & Leighton Rd  Hyde Park  MA,42.2501237,-71.1452087,2136
1075,INTERSECTION of Belnel Rd & Poydras St  Mattapan  MA,42.2633461,-71.1044775,2126
1076,INTERSECTION of Belton St & Milton St  Dorchester  MA,42.2816112,-71.049485,2124
1077,INTERSECTION of Belvidere St & Dalton St  Boston  MA,42.3460553,-71.0843722,2199
1078,INTERSECTION of Belvidere St & Huntington Ave  Boston  MA,42.3454176,-71.0818033,2199
1079,INTERSECTION of Belvidere St & Massachusetts Ave  Boston  MA,42.3464843,-71.0873373,2115
1080,INTERSECTION of Belvidere St & Ring Rd  Boston  MA,42.3464843,-71.0873373,2115
1081,INTERSECTION of Belvidere St & W Newton St  Boston  MA,42.3454176,-71.0818033,2199
1082,INTERSECTION of Bennett St & Leicester St  Brighton  MA,42.3513547,-71.1540288,2135
1083,INTERSECTION of Bennett St & Oakland St  Brighton  MA,42.3518887,-71.1601762,2135
1084,INTERSECTION of Bennett St & S Hobart St  Brighton  MA,42.3519091,-71.1580672,2135
1085,INTERSECTION of Bennington St & Breed St  East Boston  MA,42.386842,-71.0063599,2128
1086,INTERSECTION of Bennington St & Neptune Rd  East Boston  MA,42.3800602,-71.0254074,2128
1087,INTERSECTION of Bennington St & Prescott St  East Boston  MA,42.3783821,-71.029363,2128
1088,INTERSECTION of Bennington St & Walley St  East Boston  MA,42.3885153,-71.0004059,2128
1089,INTERSECTION of Bentley St & Henshaw St  Brighton  MA,42.349898,-71.151501,2135
1090,INTERSECTION of Benton St & Columbus Ave  Mission Hill  MA,42.3380231,-71.0852228,2120
1091,INTERSECTION of Berkeley St & Beacon St  Boston  MA,42.3548068,-71.0747999,2116
1092,INTERSECTION of Berkeley St & Boylston St  Boston  MA,42.3512376,-71.073068,2116
1093,INTERSECTION of Berkeley St & Columbus Ave  Boston  MA,42.3486861,-71.0718091,2116
1094,INTERSECTION of Berkeley St & Commonwealth Ave  Boston  MA,42.3528627,-71.073843,2116
1095,INTERSECTION of Berkeley St & Cortes St  Boston  MA,42.3482771,-71.0715928,2116
1096,INTERSECTION of Berkeley St & E Berkeley St  Roxbury  MA,42.3452651,-71.0698391,2116
1097,INTERSECTION of Berkeley St & Gray St  Boston  MA,42.3458587,-71.070428,2116
1098,INTERSECTION of Berkeley St & Marlborough St  Boston  MA,42.3540229,-71.0744155,2116
1099,INTERSECTION of Berkeley St & Massachusetts Tpke E  Boston  MA,42.3452651,-71.0698391,2116
1100,INTERSECTION of Berkeley St & Newbury St  Boston  MA,42.3520448,-71.0734495,2116
1101,INTERSECTION of Berkeley St & Public Alley No. 422  Boston  MA,42.3536333,-71.0742221,2116
1102,INTERSECTION of Berkeley St & Public Alley No. 437  Boston  MA,42.3524309,-71.0736415,2116
1103,INTERSECTION of Berkeley St & Public Alley No. 438  Boston  MA,42.3516634,-71.0732671,2116
1104,INTERSECTION of Berkeley St & Saint James Ave  Boston  MA,42.3504366,-71.0726569,2116
1105,INTERSECTION of Berkeley St & Stanhope St  Boston  MA,42.3491317,-71.0720184,2116
1106,INTERSECTION of Berkeley St & Stuart St  Boston  MA,42.3495263,-71.0722125,2116
1107,INTERSECTION of Berkeley St & Warren Ave  Boston  MA,42.3454544,-71.0702255,2116
1108,INTERSECTION of Bernard St & Harvard St  Dorchester  MA,42.2963006,-71.0809543,2124
1109,INTERSECTION of Bernard St & W Park St  Dorchester  MA,42.2940189,-71.0801055,2124
1110,INTERSECTION of Bethune Way & Eustis St  Roxbury  MA,42.3301071,-71.0799145,2119
1111,INTERSECTION of Bethune Way & Zeigler St  Roxbury  MA,42.3291214,-71.0808597,2119
1112,INTERSECTION of Beverly St & Causeway St  Boston  MA,42.366028,-71.0602423,2114
1113,INTERSECTION of Bexley Rd & Florence St  Roslindale  MA,42.2867152,-71.123891,2131
1114,INTERSECTION of Bexley Rd & Washington St  Roslindale  MA,42.288141,-71.1263103,2131
1115,INTERSECTION of Bickford Ave & Wensley St  Mission Hill  MA,42.3272977,-71.1025856,2120
1116,INTERSECTION of Bickford St & Heath St  Jamaica Plain  MA,42.3264098,-71.101344,2130
1117,INTERSECTION of Bickford St & Horan Way  Jamaica Plain  MA,42.325531,-71.1013714,2130
1118,INTERSECTION of Bigelow Cir & Bigelow St  Brighton  MA,42.3562368,-71.1662131,2135
1119,INTERSECTION of Bigelow St & Faneuil St  Brighton  MA,42.3509093,-71.1676434,2135
1120,INTERSECTION of Bigelow St & Oak Sq  Brighton  MA,42.3669943,-71.1063498,2139
1121,INTERSECTION of Bigelow St & Washington St  Brighton  MA,42.3505846,-71.1676739,2135
1122,INTERSECTION of Billings St & Spring St  West Roxbury  MA,42.2722982,-71.1717117,2132
1123,INTERSECTION of Binford St & Channel Center St  Boston  MA,42.3467243,-71.0506241,2210
1124,INTERSECTION of Binford St & Medallion Ave  Boston  MA,42.3467243,-71.0506241,2210
1125,INTERSECTION of Binney St & Fenwood Rd  Boston  MA,42.3358155,-71.1087216,2115
1126,INTERSECTION of Binney St & Francis St  Boston  MA,42.3362866,-71.1082035,2115
1127,INTERSECTION of Birch St & Corinth St  Roslindale  MA,42.2865579,-71.1303963,2131
1128,INTERSECTION of Birchcroft Rd & Camelia Rd  Mattapan  MA,42.265872,-71.1084171,2126
1129,INTERSECTION of Birchwood St & Washington St  West Roxbury  MA,42.259422,-71.1593848,2132
1130,INTERSECTION of Bird Pl & Centre St  West Roxbury  MA,42.2837099,-71.1569541,2132
1131,INTERSECTION of Bird St & Hancock St  Dorchester  MA,42.3148297,-71.0658877,2125
1132,INTERSECTION of Bispham St & Gibson St  Dorchester  MA,42.2979013,-71.0583779,2122
1133,INTERSECTION of Bispham St & Park St  Dorchester  MA,42.299087,-71.0589383,2122
1134,INTERSECTION of Blackfan Cir & Avenue Louis Pasteur  Boston  MA,42.3392846,-71.1016604,2115
1135,INTERSECTION of Blackstone St & Creek Sq  Boston  MA,42.3613037,-71.055852,2113
1136,INTERSECTION of Blackstone St & Hanover St  Boston  MA,42.3620139,-71.0567301,2108
1137,INTERSECTION of Blackstone St & North St  Boston  MA,42.3611172,-71.0555273,2109
1138,INTERSECTION of Blackwell St & Neponset Ave  Dorchester  MA,42.2881199,-71.0468729,2122
1139,INTERSECTION of Blackwood St & Saint Botolph St  Boston  MA,42.3432252,-71.0828204,2115
1140,INTERSECTION of Blagden St & Dartmouth St  Boston  MA,42.3432252,-71.0828204,2115
1141,INTERSECTION of Blagden St & Exeter St  Boston  MA,42.3486992,-71.0791075,2116
1142,INTERSECTION of Blagden St & Saint James Ave  Boston  MA,42.3486992,-71.0791075,2116
1143,INTERSECTION of Blaine St & Braintree St  Allston  MA,42.3564997,-71.137603,2134
1144,INTERSECTION of Blakemore St & Hyde Park Ave  Roslindale  MA,42.2854732,-71.1187762,2131
1145,INTERSECTION of Blakeville St & Bowdoin St  Dorchester  MA,42.3038642,-71.0705,2121
1146,INTERSECTION of Blanche St & Everdean St  Dorchester  MA,42.29931,-71.0509648,2122
1147,INTERSECTION of Blanche St & Victory Rd  Dorchester  MA,42.2976755,-71.0500946,2122
1148,INTERSECTION of Blanvon Rd & Hyde Park Ave  Jamaica Plain  MA,42.2911066,-71.1179349,2130
1149,INTERSECTION of Blenford Rd & Priscilla Rd  Brighton  MA,42.3446525,-71.1512759,2135
1150,INTERSECTION of Bloomfield St & Greenbrier St  Dorchester  MA,42.2982896,-71.0710471,2124
1151,INTERSECTION of Blossom Ct & Blossom St  Boston  MA,42.3639034,-71.0674787,2114
1152,INTERSECTION of Blossom St & Garden St  Boston  MA,42.3611199,-71.0669608,2114
1153,INTERSECTION of Blossom St & Parkman St  Boston  MA,42.3621869,-71.0668807,2114
1154,INTERSECTION of Blossom St & William Cardinal O'Connell Way  Boston  MA,42.3634073,-71.0670251,2114
1155,INTERSECTION of Blue Hill Ave & Almont St  Mattapan  MA,42.2743948,-71.0936419,2126
1156,INTERSECTION of Blue Hill Ave & American Legion Hwy  Dorchester  MA,42.2980967,-71.0868507,2124
1157,INTERSECTION of Blue Hill Ave & Calder St  Dorchester  MA,42.2964973,-71.0875195,2124
1158,INTERSECTION of Blue Hill Ave & Callender St  Dorchester  MA,42.2894876,-71.0897912,2124
1159,INTERSECTION of Blue Hill Ave & Charlotte St  Dorchester  MA,42.3004004,-71.0860708,2121
1160,INTERSECTION of Blue Hill Ave & Cheney St  Dorchester  MA,42.308462,-71.0832635,2121
1161,INTERSECTION of Blue Hill Ave & Clifford St  Dorchester  MA,42.3190494,-71.077762,2119
1162,INTERSECTION of Blue Hill Ave & Columbia Rd  Dorchester  MA,42.3033732,-71.0852707,2121
1163,INTERSECTION of Blue Hill Ave & Ellington St  Dorchester  MA,42.3028993,-71.0852383,2121
1164,INTERSECTION of Blue Hill Ave & Evelyn St  Mattapan  MA,42.2801125,-71.0927458,2126
1165,INTERSECTION of Blue Hill Ave & Fabyan St  Dorchester  MA,42.2889918,-71.0899598,2124
1166,INTERSECTION of Blue Hill Ave & Fairbury St  Dorchester  MA,42.3188406,-71.0777563,2119
1167,INTERSECTION of Blue Hill Ave & Fairway St  Mattapan  MA,42.2686595,-71.0936703,2126
1168,INTERSECTION of Blue Hill Ave & Floyd St  Dorchester  MA,42.2902741,-71.0893629,2124
1169,INTERSECTION of Blue Hill Ave & Fremont St  Mattapan  MA,42.2718246,-71.0935505,2126
1170,INTERSECTION of Blue Hill Ave & Frontenac St  Dorchester  MA,42.2848026,-71.0911894,2124
